date,open,high,low,close,volume,adjusted_close,currency
2020-01-01 00:00:00+05:30,175.0,175.9499969482422,173.5,173.9499969482422,24780,173.6962127685547,INR
2020-01-02 00:00:00+05:30,177.9499969482422,177.9499969482422,172.5,173.64999389648438,62181,173.39663696289062,INR
2020-01-03 00:00:00+05:30,173.64999389648438,176.0,171.25,171.64999389648438,62012,171.39955139160156,INR
2020-01-06 00:00:00+05:30,172.5,172.89999389648438,165.5,166.6999969482422,56749,166.456787109375,INR
2020-01-07 00:00:00+05:30,170.0,179.0,170.0,175.5,111270,175.24392700195312,INR
2020-01-08 00:00:00+05:30,170.64999389648438,178.0,170.5,176.0,201799,175.7432098388672,INR
2020-01-09 00:00:00+05:30,177.5500030517578,180.0,175.3000030517578,176.4499969482422,45003,176.19253540039062,INR
2020-01-10 00:00:00+05:30,176.85000610351562,184.3000030517578,172.0500030517578,179.75,137021,179.4877166748047,INR
2020-01-13 00:00:00+05:30,180.0,181.9499969482422,176.0,177.5,54867,177.24102783203125,INR
2020-01-14 00:00:00+05:30,178.85000610351562,179.5,176.0,177.0,28041,176.74176025390625,INR
2020-01-15 00:00:00+05:30,177.85000610351562,182.5500030517578,175.0500030517578,178.64999389648438,29650,178.38934326171875,INR
2020-01-16 00:00:00+05:30,181.4499969482422,184.0,176.8000030517578,180.6000061035156,87462,180.3365020751953,INR
2020-01-17 00:00:00+05:30,180.9499969482422,182.0,177.5,178.1999969482422,35972,177.94000244140625,INR
2020-01-20 00:00:00+05:30,181.0,181.5,174.60000610351562,175.39999389648438,309371,175.14407348632812,INR
2020-01-21 00:00:00+05:30,174.0,177.14999389648438,173.0500030517578,174.75,34900,174.49502563476562,INR
2020-01-22 00:00:00+05:30,178.0,178.0,172.5,173.64999389648438,31806,173.39663696289062,INR
2020-01-23 00:00:00+05:30,175.3000030517578,181.6999969482422,175.3000030517578,177.6999969482422,64332,177.44073486328125,INR
2020-01-24 00:00:00+05:30,189.3999938964844,191.8000030517578,179.25,180.3999938964844,266859,180.13677978515625,INR
2020-01-27 00:00:00+05:30,179.9499969482422,182.0,173.5500030517578,174.75,62360,174.49502563476562,INR
2020-01-28 00:00:00+05:30,172.10000610351562,176.6999969482422,171.0,172.35000610351562,50758,172.09854125976562,INR
