date,open,high,low,close,volume,adjusted_close,currency
2020-01-02,5.942536874632946,5.971409320831299,5.892009975100074,5.971409320831299,237536000,5.971409320831299,USD
2020-01-03,5.851688546269411,5.919638999446525,5.826798240817602,5.8758320808410645,205384000,5.8758320808410645,USD
2020-01-06,5.782493763678408,5.905700039221264,5.756359156713934,5.900473117828369,262636000,5.900473117828369,USD
2020-01-07,5.928845578652123,6.017703680223796,5.883794377308189,5.971905708312988,314856000,5.971905708312988,USD
2020-01-08,5.967676046816965,6.024425878844784,5.927602987861085,5.983108043670654,277108000,5.983108043670654,USD
2020-01-09,6.069477507253272,6.121249187426067,5.9950558356906445,6.048818588256836,255112000,6.048818588256836,USD
2020-01-10,6.156094517633905,6.186460503979579,6.066987630728175,6.081174850463867,316296000,6.081174850463867,USD
2020-01-13,6.164308407636304,6.2969729621185335,6.141657944901593,6.271833896636963,319840000,6.271833896636963,USD
2020-01-14,6.229024355597427,6.25441266861576,6.141659751401335,6.154851913452148,359088000,6.154851913452148,USD
2020-01-15,6.167543807542,6.189945030303659,6.08640168504852,6.112287521362305,263104000,6.112287521362305,USD
2020-01-16,6.16580228926058,6.201893205518962,6.142405527455289,6.195919513702393,284192000,6.195919513702393,USD
2020-01-17,6.215083260485342,6.222550491983175,6.157089139273323,6.204629421234131,253792000,6.204629421234131,USD
2020-01-21,6.168042151475357,6.204879835864673,6.137178158466554,6.17127799987793,217916000,6.17127799987793,USD
2020-01-22,6.216578286834284,6.311907638823189,6.19766167564839,6.225289821624756,239240000,6.225289821624756,USD
2020-01-23,6.265363445895095,6.302200657894387,6.176505315020036,6.293737888336182,244516000,6.293737888336182,USD
2020-01-24,6.409229613498436,6.459010227578196,6.180239643269156,6.234500408172607,373512000,6.234500408172607,USD
2020-01-27,5.929842615207442,6.0296525857814975,5.7802525167581775,5.978627681732178,470536000,5.978627681732178,USD
2020-01-28,6.044587545294466,6.204382745108837,5.991322320441981,6.172025680541992,310976000,6.172025680541992,USD
2020-01-29,6.157588498886928,6.19367941361647,6.071716979375738,6.111541748046875,258848000,6.111541748046875,USD
2020-01-30,6.013722922529771,6.131702738993476,5.958715871010536,6.118261814117432,290504000,6.118261814117432,USD
2020-01-31,6.072463949146722,6.084411332665252,5.842976483471893,5.884791851043701,370420000,5.884791851043701,USD
2020-02-03,5.866622935364559,6.001279074420457,5.860400477267656,5.981864929199219,255564000,5.981864929199219,USD
2020-02-04,6.1237384171402685,6.170283177377277,6.073709042756878,6.151117324829102,271544000,6.151117324829102,USD
2020-02-05,6.272084141575343,6.282289219268242,6.15808692926004,6.241469383239746,208220000,6.241469383239746,USD
2020-02-06,6.275818728793389,6.328336715698242,6.19467657803222,6.328336715698242,218284000,6.328336715698242,USD
2020-02-07,6.28826248219082,6.310414943243129,6.236739566476,6.262127876281738,189752000,6.262127876281738,USD
2020-02-10,6.284778884069444,6.546125934895865,6.279800727450637,6.545379638671875,529608000,6.545379638671875,USD
2020-02-11,6.653651350553817,6.782582557318181,6.591674587891208,6.6678385734558105,638556000,6.6678385734558105,USD
2020-02-12,6.7206060940873815,6.790050094117391,6.681777328673445,6.783578395843506,374644000,6.783578395843506,USD
2020-02-13,6.725583666979016,6.806974570676879,6.698204283875325,6.739770889282227,528016000,6.739770889282227,USD
2020-02-14,7.1499617209802695,7.341865218316745,7.118600192938907,7.212934017181396,1041924000,7.212934017181396,USD
2020-02-18,7.109638988755365,7.400108152666693,7.090224846302637,7.381689071655273,620164000,7.381689071655273,USD
2020-02-19,7.50414923299064,7.850620995328489,7.50414923299064,7.832948684692383,694332000,7.832948684692383,USD
2020-02-20,7.784911107523746,7.873271239306523,7.376213808927724,7.683608055114746,810052000,7.683608055114746,USD
2020-02-21,7.571353892162281,7.596492964996843,7.234589157698324,7.319464683532715,768180000,7.319464683532715,USD
2020-02-24,6.725086422826244,7.015804402953905,6.670576890566645,6.801997184753418,856916000,6.801997184753418,USD
