date,open,high,low,close,volume,adjusted_close,currency
2020-01-02,245.44670610013628,245.7999885272989,242.7882335989168,245.66751098632807,181300,245.66751098632807,USD
2020-01-03,243.29167019551065,245.77351518383108,243.29167019551065,244.86380004882807,162400,244.86380004882807,USD
2020-01-06,244.7313131645121,245.3142413288492,243.31815642857885,244.28970336914065,265200,244.28970336914065,USD
2020-01-07,243.63611559128628,244.32502575459628,242.0286495589892,242.15231323242188,244300,242.15231323242188,USD
2020-01-08,242.81478329208724,244.82852322538145,241.410440183248,241.4192810058593,225700,241.4192810058593,USD
2020-01-09,241.64001876938664,244.5369776392351,241.64001876938664,243.9805450439453,193800,243.9805450439453,USD
2020-01-10,243.75099955757665,244.8903336435801,241.62243669725527,242.7352752685547,220700,242.7352752685547,USD
2020-01-13,242.49677430221425,244.3780363867237,242.49677430221425,243.7332763671875,158700,243.7332763671875,USD
2020-01-14,241.5517254333041,244.07774756437195,241.5517254333041,242.5762634277344,203400,242.5762634277344,USD
2020-01-15,242.2847910278009,244.28084886252185,241.14543027253137,243.36231994628903,206700,243.36231994628903,USD
2020-01-16,244.62534272697164,245.89718115425308,244.1130871996864,245.0316162109375,264200,245.0316162109375,USD
2020-01-17,246.1091679226535,248.58219929416285,246.1091679226535,247.2750244140625,205900,247.2750244140625,USD
2020-01-21,247.3014678955078,248.14053722878447,246.109116141696,247.3014678955078,398400,247.3014678955078,USD
2020-01-22,247.46934756619385,248.26423996219617,246.32117265571583,248.18475341796875,561600,248.18475341796875,USD
2020-01-23,246.4093948442884,248.3083382949997,244.0600277859458,248.1140289306641,336400,248.1140289306641,USD
2020-01-24,248.06990684202685,249.05029470131385,243.3093667898065,244.9609832763672,258800,244.9609832763672,USD
2020-01-27,242.3819686579584,243.44184304820936,240.7921840263074,240.8363342285156,173900,240.8363342285156,USD
2020-01-28,241.9050391750949,244.5281756198848,241.9050391750949,243.00906372070312,214900,243.00906372070312,USD
2020-01-29,243.0267203244244,244.0954085459484,241.6665545264781,242.54977416992188,192500,242.54977416992188,USD
2020-01-30,241.1807880657408,244.74016205565232,240.18274558269616,244.5458526611328,214100,244.5458526611328,USD
2020-01-31,243.76862254136373,246.30345861533925,243.6449588530115,244.2720642089844,454200,244.2720642089844,USD
2020-02-03,244.749012659254,248.3084141371425,244.35157994289528,246.9394073486328,288100,246.9394073486328,USD
2020-02-04,248.61747893839228,249.3593801749868,245.1729278564453,245.1729278564453,236400,245.1729278564453,USD
2020-02-05,246.40946583634377,250.2249815696344,246.1003604913306,250.2161407470703,344900,250.2161407470703,USD
2020-02-06,250.78134092958345,251.0727914979077,247.53109971697407,247.69891357421875,374300,247.69891357421875,USD
2020-02-07,246.8686306670496,252.46823769250668,246.8686306670496,249.58009338378903,229100,249.58009338378903,USD
2020-02-10,249.13857656896047,252.56547297990764,248.8736214665568,252.4948272705078,215100,252.4948272705078,USD
2020-02-11,254.04052471973503,259.9404267315952,251.06407819698072,257.5822448730469,411900,257.5822448730469,USD
2020-02-12,257.8647423664492,257.8647423664492,251.6380560425451,254.0845642089844,243300,254.0845642089844,USD
2020-02-13,253.51057754153547,257.7235262746487,253.51057754153547,257.70587158203125,233900,257.70587158203125,USD
2020-02-14,257.9531126414128,259.5782334610227,255.833391005127,257.3436889648437,209700,257.3436889648437,USD
2020-02-18,256.5752900296646,256.66361737911126,253.6429945318607,255.94821166992188,205900,255.94821166992188,USD
2020-02-19,257.2288632189336,257.7588003604901,255.71856527616188,256.6459350585937,243700,256.6459350585937,USD
2020-02-20,255.2504407576559,256.1866512906424,251.9295267440612,254.30538940429688,160500,254.30538940429688,USD
2020-02-21,253.83723100229727,256.0894564744645,253.457453157866,256.0011291503906,235000,256.0011291503906,USD
2020-02-24,252.2122305639485,253.8726880125376,248.33490986339348,249.9865264892578,593100,249.9865264892578,USD
2020-02-25,249.45651928481635,250.498711832393,245.24357194700343,246.02078247070312,438500,246.02078247070312,USD
2020-02-26,247.3986102607772,248.23767959797087,241.32208251953125,241.32208251953125,349000,241.32208251953125,USD
2020-02-27,238.90208884432323,242.3201447824092,231.22690746879303,231.2357482910156,354000,231.2357482910156,USD
2020-02-28,226.8461357773784,227.72935544336428,213.94229591824947,218.9324951171875,676700,218.9324951171875,USD
2020-03-02,219.04729100617385,229.72542635209803,218.80883141439872,228.0119781494141,771700,228.0119781494141,USD
2020-03-03,228.00312679718428,231.4035275352986,221.9089171497854,223.8431701660156,439400,223.8431701660156,USD
2020-03-04,226.96978347519456,238.10716974070368,225.67143610267047,237.9305419921875,302700,237.9305419921875,USD
2020-03-05,232.39276583347947,233.09935777387005,224.5144476357784,227.1464385986328,304400,227.1464385986328,USD
2020-03-06,220.22198962568424,225.22101620010216,217.7401445054243,223.905014038086,334200,223.905014038086,USD
2020-03-09,197.08162155915105,214.8255001386029,197.08162155915105,207.3534698486328,513300,207.3534698486328,USD
2020-03-10,214.15503225794245,214.5284483049474,203.8593718770385,213.7816162109375,397600,213.7816162109375,USD
2020-03-11,207.38017750399945,211.36329565702928,199.0582971695418,202.66799926757807,497200,202.66799926757807,USD
2020-03-12,188.2736429193565,188.37144333573104,178.54701232910156,178.54701232910156,625900,178.54701232910156,USD
2020-03-13,187.4823053578159,190.49631833002505,178.5113952317528,189.45608520507807,704200,189.45608520507807,USD
