date,open,high,low,close,volume,adjusted_close,currency
2020-01-02,28.56395955900054,28.60029850395454,28.258694887517244,28.44766616821289,16514072,28.44766616821289,USD
2020-01-03,28.14240398254369,28.52034946038456,28.106062115841755,28.29503631591797,14922848,28.29503631591797,USD
2020-01-06,28.215074518626388,28.34590343772281,28.12785816153928,28.258684158325195,15771951,28.258684158325195,USD
2020-01-07,28.433136036268728,28.44040382665159,28.113335725549792,28.164213180541992,20108107,28.164213180541992,USD
2020-01-08,28.17147528838952,28.5058111124345,28.16420749947266,28.3895206451416,16403507,28.3895206451416,USD
2020-01-09,28.542155119161432,28.542155119161432,28.19328369112753,28.26596450805664,21971895,28.26596450805664,USD
2020-01-10,28.331377262261363,28.803809873523385,28.324109472869733,28.702054977416992,21557357,28.702054977416992,USD
2020-01-13,28.796534126934667,28.905556782307023,28.49853731035104,28.64390182495117,15392405,28.64390182495117,USD
2020-01-14,28.65844097675548,29.130873516439912,28.56395680666766,29.12360572814941,20919160,29.12360572814941,USD
2020-01-15,29.210821058460496,29.705056895781304,29.19628256154596,29.5596923828125,23925800,29.5596923828125,USD
2020-01-16,29.64691170215667,29.654179489465115,29.30530524248326,29.516082763671875,16216422,29.516082763671875,USD
2020-01-17,29.4870205327644,29.661456247857792,29.37799784554204,29.44341087341309,23083970,29.44341087341309,USD
2020-01-21,29.348918259506327,29.552428016760548,29.2108244401633,29.3198471069336,23115696,29.3198471069336,USD
2020-01-22,29.305311049823622,29.370724070873244,29.050923832062303,29.210826873779297,18097812,29.210826873779297,USD
2020-01-23,29.21082359168725,29.675985397829777,29.1672139417836,29.58876609802246,27148510,29.58876609802246,USD
2020-01-24,29.755937363740195,29.77774072786912,28.81107231655125,28.941898345947266,34143698,28.941898345947266,USD
2020-01-27,28.643908657322445,29.385264059612805,28.527618186828207,29.189022064208984,31964026,29.189022064208984,USD
2020-01-28,28.57849390440653,28.70205215654436,27.582751331692084,27.720848083496094,70202408,27.720848083496094,USD
